agency_cd,site_no,datetime,tz_cd,gage_height,approval_gage,discharge,approval_discharge
USGS,5325000,42802.10,CST,10.94,A,12800,A
USGS,5325000,42802.11,CST,10.97,A,12800,A
USGS,5325000,42802.13,CST,10.98,A,12900,A
USGS,5325000,42802.14,CST,10.96,A,12800,A
USGS,5325000,42802.15,CST,10.97,A,12800,A
USGS,5325000,42802.16,CST,10.98,A,12900,A
USGS,5325000,42802.17,CST,11,A,12900,A
USGS,5325000,42802.18,CST,11.01,A,12900,A
USGS,5325000,42802.19,CST,11,A,12900,A
USGS,5325000,42802.20,CST,11,A,12900,A
USGS,5325000,42802.21,CST,11.02,A,12900,A
USGS,5325000,42802.22,CST,11.01,A,12900,A
USGS,5325000,42802.23,CST,11.02,A,12900,A
USGS,5325000,42802.24,CST,11.05,A,13000,A
USGS,5325000,42802.25,CST,11.04,A,13000,A
USGS,5325000,42802.26,CST,11.04,A,13000,A
USGS,5325000,42802.27,CST,11.04,A,13000,A
USGS,5325000,42802.28,CST,11.05,A,13000,A
USGS,5325000,42802.29,CST,11.05,A,13000,A
USGS,5325000,42802.30,CST,11.05,A,13000,A
USGS,5325000,42802.31,CST,11.07,A,13000,A
USGS,5325000,42802.32,CST,11.06,A,13000,A
USGS,5325000,42802.33,CST,11.09,A,13100,A
USGS,5325000,42802.34,CST,11.09,A,13100,A
USGS,5325000,42802.35,CST,11.12,A,13100,A
USGS,5325000,42802.36,CST,11.11,A,13100,A
USGS,5325000,42802.38,CST,11.12,A,13100,A
USGS,5325000,42802.39,CST,11.11,A,13100,A
USGS,5325000,42802.40,CST,11.11,A,13100,A
USGS,5325000,42802.41,CST,11.13,A,13200,A
USGS,5325000,42802.42,CST,11.13,A,13200,A
USGS,5325000,42802.43,CST,11.12,A,13100,A
USGS,5325000,42802.44,CST,11.14,A,13200,A
USGS,5325000,42802.45,CST,11.15,A,13200,A
USGS,5325000,42802.46,CST,11.14,A,13200,A
USGS,5325000,42802.47,CST,11.14,A,13200,A
USGS,5325000,42802.49,CST,11.16,A,13200,A
USGS,5325000,42802.50,CST,11.16,A,13200,A
USGS,5325000,42802.51,CST,11.14,A,13200,A
USGS,5325000,42802.52,CST,11.15,A,13200,A
USGS,5325000,42802.53,CST,11.16,A,13200,A
USGS,5325000,42802.54,CST,11.18,A,13300,A
USGS,5325000,42802.55,CST,11.17,A,13200,A
USGS,5325000,42802.56,CST,11.19,A,13300,A
USGS,5325000,42802.57,CST,11.19,A,13300,A
USGS,5325000,42802.58,CST,11.18,A,13300,A
USGS,5325000,42802.60,CST,11.2,A,13300,A
USGS,5325000,42802.61,CST,11.19,A,13300,A
USGS,5325000,42802.64,CST,11.2,A,13300,A
USGS,5325000,42802.65,CST,11.2,A,13300,A
USGS,5325000,42802.66,CST,11.19,A,13300,A
USGS,5325000,42802.67,CST,11.2,A,13300,A
USGS,5325000,42802.68,CST,11.21,A,13300,A
USGS,5325000,42802.69,CST,11.2,A,13300,A
USGS,5325000,42802.70,CST,11.2,A,13300,A
USGS,5325000,42802.71,CST,11.2,A,13300,A
USGS,5325000,42802.72,CST,11.19,A,13300,A
USGS,5325000,42802.73,CST,11.19,A,13300,A
USGS,5325000,42802.74,CST,11.19,A,13300,A
USGS,5325000,42802.75,CST,11.2,A,13300,A
USGS,5325000,42802.76,CST,11.21,A,13300,A
USGS,5325000,42802.77,CST,11.21,A,13300,A
USGS,5325000,42802.78,CST,11.21,A,13300,A
USGS,5325000,42802.79,CST,11.21,A,13300,A
USGS,5325000,42802.80,CST,11.21,A,13300,A
USGS,5325000,42802.81,CST,11.22,A,13300,A
USGS,5325000,42802.82,CST,11.21,A,13300,A
USGS,5325000,42802.83,CST,11.22,A,13300,A
USGS,5325000,42802.84,CST,11.21,A,13300,A
USGS,5325000,42802.85,CST,11.23,A,13400,A
USGS,5325000,42802.86,CST,11.23,A,13400,A
USGS,5325000,42802.89,CST,11.22,A,13300,A
USGS,5325000,42802.90,CST,11.23,A,13400,A
USGS,5325000,42802.91,CST,11.22,A,13300,A
USGS,5325000,42802.92,CST,11.23,A,13400,A
USGS,5325000,42802.93,CST,11.24,A,13400,A
USGS,5325000,42802.94,CST,11.24,A,13400,A
USGS,5325000,42802.95,CST,11.24,A,13400,A
USGS,5325000,42802.96,CST,11.23,A,13400,A
USGS,5325000,42802.97,CST,11.24,A,13400,A
USGS,5325000,42802.98,CST,11.25,A,13400,A
USGS,5325000,42802.99,CST,11.25,A,13400,A
USGS,5325000,42803.00,CST,11.25,A,13400,A
USGS,5325000,42803.01,CST,11.24,A,13400,A
USGS,5325000,42803.02,CST,11.24,A,13400,A
USGS,5325000,42803.03,CST,11.25,A,13400,A
USGS,5325000,42803.04,CST,11.24,A,13400,A
USGS,5325000,42803.05,CST,11.24,A,13400,A
USGS,5325000,42803.06,CST,11.25,A,13400,A
USGS,5325000,42803.07,CST,11.23,A,13400,A
USGS,5325000,42803.08,CST,11.24,A,13400,A
USGS,5325000,42803.09,CST,11.25,A,13400,A
USGS,5325000,42803.10,CST,11.25,A,13400,A
USGS,5325000,42803.11,CST,11.25,A,13400,A
USGS,5325000,42803.13,CST,11.25,A,13400,A
USGS,5325000,42803.15,CST,11.25,A,13400,A
USGS,5325000,42803.16,CST,11.24,A,13400,A
USGS,5325000,42803.17,CST,11.26,A,13400,A
USGS,5325000,42803.18,CST,11.26,A,13400,A
USGS,5325000,42803.20,CST,11.25,A,13400,A
USGS,5325000,42803.21,CST,11.26,A,13400,A
USGS,5325000,42803.22,CST,11.26,A,13400,A
USGS,5325000,42803.23,CST,11.26,A,13400,A
USGS,5325000,42803.25,CST,11.27,A,13400,A
USGS,5325000,42803.26,CST,11.26,A,13400,A
USGS,5325000,42803.27,CST,11.26,A,13400,A
USGS,5325000,42803.28,CST,11.27,A,13400,A
USGS,5325000,42803.29,CST,11.27,A,13400,A
USGS,5325000,42803.30,CST,11.27,A,13400,A
USGS,5325000,42803.31,CST,11.28,A,13500,A
USGS,5325000,42803.32,CST,11.28,A,13500,A
USGS,5325000,42803.33,CST,11.28,A,13500,A
USGS,5325000,42803.34,CST,11.27,A,13400,A
USGS,5325000,42803.35,CST,11.28,A,13500,A
USGS,5325000,42803.36,CST,11.28,A,13500,A
USGS,5325000,42803.38,CST,11.28,A,13500,A
USGS,5325000,42803.39,CST,11.29,A,13500,A
USGS,5325000,42803.40,CST,11.28,A,13500,A
USGS,5325000,42803.41,CST,11.28,A,13500,A
USGS,5325000,42803.42,CST,11.29,A,13500,A
USGS,5325000,42803.43,CST,11.29,A,13500,A
USGS,5325000,42803.44,CST,11.29,A,13500,A
USGS,5325000,42803.45,CST,11.29,A,13500,A
USGS,5325000,42803.46,CST,11.28,A,13500,A
USGS,5325000,42803.47,CST,11.29,A,13500,A
USGS,5325000,42803.48,CST,11.28,A,13500,A
USGS,5325000,42803.49,CST,11.28,A,13500,A
USGS,5325000,42803.50,CST,11.28,A,13500,A
USGS,5325000,42803.51,CST,11.29,A,13500,A
USGS,5325000,42803.52,CST,11.28,A,13500,A
USGS,5325000,42803.53,CST,11.27,A,13400,A
USGS,5325000,42803.54,CST,11.27,A,13400,A
USGS,5325000,42803.55,CST,11.27,A,13400,A
USGS,5325000,42803.56,CST,11.29,A,13500,A
USGS,5325000,42803.57,CST,11.29,A,13500,A
USGS,5325000,42803.58,CST,11.29,A,13500,A
USGS,5325000,42803.59,CST,11.28,A,13500,A
USGS,5325000,42803.61,CST,11.28,A,13500,A
USGS,5325000,42803.63,CST,11.28,A,13500,A
USGS,5325000,42803.64,CST,11.28,A,13500,A
USGS,5325000,42803.65,CST,11.27,A,13400,A
USGS,5325000,42803.66,CST,11.28,A,13500,A
USGS,5325000,42803.67,CST,11.28,A,13500,A
USGS,5325000,42803.68,CST,11.27,A,13400,A
USGS,5325000,42803.69,CST,11.29,A,13500,A
USGS,5325000,42803.70,CST,11.28,A,13500,A
USGS,5325000,42803.71,CST,11.27,A,13400,A
USGS,5325000,42803.72,CST,11.27,A,13400,A
USGS,5325000,42803.73,CST,11.27,A,13400,A
USGS,5325000,42803.74,CST,11.27,A,13400,A
USGS,5325000,42803.75,CST,11.25,A,13400,A
USGS,5325000,42803.76,CST,11.26,A,13400,A
USGS,5325000,42803.77,CST,11.27,A,13400,A
USGS,5325000,42803.78,CST,11.26,A,13400,A
USGS,5325000,42803.79,CST,11.25,A,13400,A
USGS,5325000,42803.80,CST,11.25,A,13400,A
USGS,5325000,42803.81,CST,11.25,A,13400,A
USGS,5325000,42803.82,CST,11.25,A,13400,A
USGS,5325000,42803.83,CST,11.25,A,13400,A
USGS,5325000,42803.84,CST,11.24,A,13400,A
USGS,5325000,42803.85,CST,11.23,A,13400,A
USGS,5325000,42803.86,CST,11.24,A,13400,A
USGS,5325000,42803.88,CST,11.24,A,13400,A
USGS,5325000,42803.89,CST,11.24,A,13400,A
USGS,5325000,42803.90,CST,11.23,A,13400,A
USGS,5325000,42803.91,CST,11.23,A,13400,A
USGS,5325000,42803.92,CST,11.23,A,13400,A
USGS,5325000,42803.93,CST,11.22,A,13300,A
USGS,5325000,42803.94,CST,11.21,A,13300,A
USGS,5325000,42803.95,CST,11.21,A,13300,A
USGS,5325000,42803.96,CST,11.22,A,13300,A
USGS,5325000,42803.97,CST,11.21,A,13300,A
USGS,5325000,42803.98,CST,11.21,A,13300,A
USGS,5325000,42803.99,CST,11.19,A,13300,A
USGS,5325000,42804.00,CST,11.19,A,13300,A
USGS,5325000,42804.01,CST,11.19,A,13300,A
USGS,5325000,42804.02,CST,11.18,A,13300,A
USGS,5325000,42804.03,CST,11.19,A,13300,A
USGS,5325000,42804.04,CST,11.19,A,13300,A
USGS,5325000,42804.05,CST,11.18,A,13300,A
USGS,5325000,42804.06,CST,11.17,A,13200,A
USGS,5325000,42804.07,CST,11.17,A,13200,A
USGS,5325000,42804.08,CST,11.16,A,13200,A
USGS,5325000,42804.09,CST,11.16,A,13200,A
USGS,5325000,42804.10,CST,11.16,A,13200,A
USGS,5325000,42804.11,CST,11.13,A,13200,A
USGS,5325000,42804.13,CST,11.13,A,13200,A
USGS,5325000,42804.14,CST,11.13,A,13200,A
USGS,5325000,42804.15,CST,11.12,A,13100,A
USGS,5325000,42804.16,CST,11.12,A,13100,A
USGS,5325000,42804.17,CST,11.11,A,13100,A
USGS,5325000,42804.18,CST,11.09,A,13100,A
USGS,5325000,42804.19,CST,11.1,A,13100,A
USGS,5325000,42804.20,CST,11.09,A,13100,A
USGS,5325000,42804.21,CST,11.1,A,13100,A
USGS,5325000,42804.22,CST,11.08,A,13100,A
USGS,5325000,42804.23,CST,11.07,A,13000,A
USGS,5325000,42804.24,CST,11.07,A,13000,A
USGS,5325000,42804.25,CST,11.07,A,13000,A
USGS,5325000,42804.26,CST,11.06,A,13000,A
USGS,5325000,42804.27,CST,11.06,A,13000,A
USGS,5325000,42804.28,CST,11.05,A,13000,A
USGS,5325000,42804.29,CST,11.05,A,13000,A
USGS,5325000,42804.30,CST,11.04,A,13000,A
USGS,5325000,42804.31,CST,11.04,A,13000,A
USGS,5325000,42804.32,CST,11.02,A,12900,A
USGS,5325000,42804.33,CST,11.02,A,12900,A
USGS,5325000,42804.34,CST,11,A,12900,A
USGS,5325000,42804.35,CST,11,A,12900,A
USGS,5325000,42804.36,CST,11,A,12900,A
USGS,5325000,42804.38,CST,10.98,A,12900,A
USGS,5325000,42804.39,CST,10.97,A,12800,A
USGS,5325000,42804.40,CST,10.96,A,12800,A
USGS,5325000,42804.41,CST,10.95,A,12800,A
USGS,5325000,42804.42,CST,10.95,A,12800,A
USGS,5325000,42804.43,CST,10.93,A,12800,A
USGS,5325000,42804.44,CST,10.93,A,12800,A
USGS,5325000,42804.45,CST,10.93,A,12800,A
USGS,5325000,42804.46,CST,10.92,A,12700,A
USGS,5325000,42804.47,CST,10.9,A,12700,A
USGS,5325000,42804.48,CST,10.9,A,12700,A
USGS,5325000,42804.49,CST,10.88,A,12700,A
USGS,5325000,42804.50,CST,10.88,A,12700,A
USGS,5325000,42804.51,CST,10.87,A,12600,A
USGS,5325000,42804.52,CST,10.87,A,12600,A
USGS,5325000,42804.53,CST,10.85,A,12600,A
USGS,5325000,42804.54,CST,10.84,A,12600,A
USGS,5325000,42804.55,CST,10.84,A,12600,A
USGS,5325000,42804.56,CST,10.83,A,12600,A
USGS,5325000,42804.57,CST,10.81,A,12500,A
USGS,5325000,42804.58,CST,10.8,A,12500,A
USGS,5325000,42804.59,CST,10.8,A,12500,A
USGS,5325000,42804.60,CST,10.79,A,12500,A
USGS,5325000,42804.61,CST,10.78,A,12500,A
USGS,5325000,42804.63,CST,10.77,A,12500,A
USGS,5325000,42804.64,CST,10.74,A,12400,A
USGS,5325000,42804.65,CST,10.74,A,12400,A
USGS,5325000,42804.66,CST,10.74,A,12400,A
USGS,5325000,42804.67,CST,10.73,A,12400,A
USGS,5325000,42804.68,CST,10.72,A,12400,A
USGS,5325000,42804.69,CST,10.71,A,12300,A
USGS,5325000,42804.70,CST,10.7,A,12300,A
USGS,5325000,42804.71,CST,10.69,A,12300,A
USGS,5325000,42804.72,CST,10.68,A,12300,A
USGS,5325000,42804.73,CST,10.66,A,12200,A
USGS,5325000,42804.74,CST,10.66,A,12200,A
USGS,5325000,42804.75,CST,10.65,A,12200,A
USGS,5325000,42804.76,CST,10.64,A,12200,A
USGS,5325000,42804.77,CST,10.63,A,12200,A
USGS,5325000,42804.78,CST,10.62,A,12200,A
USGS,5325000,42804.79,CST,10.61,A,12100,A
USGS,5325000,42804.80,CST,10.61,A,12100,A
USGS,5325000,42804.81,CST,10.6,A,12100,A
USGS,5325000,42804.82,CST,10.59,A,12100,A
USGS,5325000,42804.83,CST,10.57,A,12100,A
USGS,5325000,42804.84,CST,10.56,A,12100,A
USGS,5325000,42804.85,CST,10.55,A,12000,A
USGS,5325000,42804.86,CST,10.55,A,12000,A
USGS,5325000,42804.88,CST,10.52,A,12000,A
USGS,5325000,42804.89,CST,10.52,A,12000,A
USGS,5325000,42804.90,CST,10.52,A,12000,A
USGS,5325000,42804.91,CST,10.51,A,12000,A
USGS,5325000,42804.92,CST,10.49,A,11900,A
USGS,5325000,42804.93,CST,10.49,A,11900,A
USGS,5325000,42804.95,CST,10.46,A,11900,A
USGS,5325000,42804.96,CST,10.45,A,11800,A
USGS,5325000,42804.97,CST,10.43,A,11800,A
USGS,5325000,42804.98,CST,10.42,A,11800,A
USGS,5325000,42804.99,CST,10.42,A,11800,A
USGS,5325000,42805.00,CST,10.41,A,11800,A
USGS,5325000,42805.01,CST,10.38,A,11700,A
USGS,5325000,42805.02,CST,10.38,A,11700,A
USGS,5325000,42805.03,CST,10.38,A,11700,A
USGS,5325000,42805.04,CST,10.35,A,11700,A
USGS,5325000,42805.05,CST,10.33,A,11600,A
USGS,5325000,42805.06,CST,10.32,A,11600,A
USGS,5325000,42805.07,CST,10.32,A,11600,A
USGS,5325000,42805.08,CST,10.3,A,11600,A
USGS,5325000,42805.09,CST,10.3,A,11600,A
USGS,5325000,42805.10,CST,10.29,A,11500,A
USGS,5325000,42805.11,CST,10.28,A,11500,A
USGS,5325000,42805.13,CST,10.26,A,11500,A
USGS,5325000,42805.14,CST,10.26,A,11500,A
USGS,5325000,42805.15,CST,10.25,A,11500,A
USGS,5325000,42805.16,CST,10.23,A,11400,A
USGS,5325000,42805.17,CST,10.22,A,11400,A
USGS,5325000,42805.18,CST,10.21,A,11400,A
USGS,5325000,42805.19,CST,10.21,A,11400,A
USGS,5325000,42805.20,CST,10.17,A,11300,A
USGS,5325000,42805.21,CST,10.17,A,11300,A
USGS,5325000,42805.22,CST,10.16,A,11300,A
USGS,5325000,42805.23,CST,10.14,A,11300,A
USGS,5325000,42805.24,CST,10.14,A,11300,A
USGS,5325000,42805.25,CST,10.13,A,11300,A
USGS,5325000,42805.26,CST,10.12,A,11200,A
USGS,5325000,42805.27,CST,10.1,A,11200,A
USGS,5325000,42805.28,CST,10.08,A,11200,A
USGS,5325000,42805.29,CST,10.1,A,11200,A
USGS,5325000,42805.30,CST,10.06,A,11100,A
USGS,5325000,42805.31,CST,10.06,A,11100,A
USGS,5325000,42805.32,CST,10.05,A,11100,A
USGS,5325000,42805.33,CST,10.04,A,11100,A
USGS,5325000,42805.34,CST,10.04,A,11100,A
USGS,5325000,42805.35,CST,10.01,A,11000,A
USGS,5325000,42805.36,CST,10.01,A,11000,A
USGS,5325000,42805.38,CST,10,A,11000,A
USGS,5325000,42805.39,CST,9.98,A,11000,A
USGS,5325000,42805.41,CST,9.97,A,11000,A
USGS,5325000,42805.42,CST,9.95,A,10900,A
USGS,5325000,42805.43,CST,9.95,A,10900,A
USGS,5325000,42805.44,CST,9.95,A,10900,A
USGS,5325000,42805.45,CST,9.93,A,10900,A
USGS,5325000,42805.46,CST,9.93,A,10900,A
USGS,5325000,42805.47,CST,9.91,A,10900,A
USGS,5325000,42805.48,CST,9.91,A,10900,A
USGS,5325000,42805.49,CST,9.9,A,10800,A
USGS,5325000,42805.50,CST,9.88,A,10800,A
USGS,5325000,42805.51,CST,9.87,A,10800,A
USGS,5325000,42805.52,CST,9.87,A,10800,A
USGS,5325000,42805.53,CST,9.87,A,10800,A
USGS,5325000,42805.54,CST,9.86,A,10800,A
USGS,5325000,42805.55,CST,9.85,A,10700,A
USGS,5325000,42805.56,CST,9.85,A,10700,A
USGS,5325000,42805.57,CST,9.83,A,10700,A
USGS,5325000,42805.58,CST,9.81,A,10700,A
USGS,5325000,42805.59,CST,9.82,A,10700,A
USGS,5325000,42805.60,CST,9.8,A,10700,A
USGS,5325000,42805.61,CST,9.8,A,10700,A
USGS,5325000,42805.63,CST,9.79,A,10600,A
USGS,5325000,42805.64,CST,9.78,A,10600,A
USGS,5325000,42805.65,CST,9.79,A,10600,A
USGS,5325000,42805.66,CST,9.78,A,10600,A
USGS,5325000,42805.67,CST,9.75,A,10600,A
USGS,5325000,42805.68,CST,9.75,A,10600,A
USGS,5325000,42805.69,CST,9.73,A,10500,A
USGS,5325000,42805.70,CST,9.73,A,10500,A
USGS,5325000,42805.71,CST,9.72,A,10500,A
USGS,5325000,42805.72,CST,9.71,A,10500,A
USGS,5325000,42805.73,CST,9.71,A,10500,A
USGS,5325000,42805.74,CST,9.7,A,10500,A
USGS,5325000,42805.75,CST,9.69,A,10400,A
USGS,5325000,42805.76,CST,9.68,A,10400,A
USGS,5325000,42805.77,CST,9.67,A,10400,A
USGS,5325000,42805.78,CST,9.67,A,10400,A
USGS,5325000,42805.79,CST,9.65,A,10400,A
USGS,5325000,42805.80,CST,9.65,A,10400,A
USGS,5325000,42805.81,CST,9.64,A,10400,A
USGS,5325000,42805.82,CST,9.63,A,10300,A
USGS,5325000,42805.83,CST,9.62,A,10300,A
USGS,5325000,42805.84,CST,9.62,A,10300,A
USGS,5325000,42805.85,CST,9.61,A,10300,A
USGS,5325000,42805.86,CST,9.6,A,10300,A
USGS,5325000,42805.88,CST,9.58,A,10200,A
USGS,5325000,42805.89,CST,9.58,A,10200,A
USGS,5325000,42805.90,CST,9.56,A,10200,A
USGS,5325000,42805.91,CST,9.56,A,10200,A
USGS,5325000,42805.92,CST,9.55,A,10200,A
USGS,5325000,42805.93,CST,9.54,A,10200,A
USGS,5325000,42805.94,CST,9.54,A,10200,A
USGS,5325000,42805.95,CST,9.52,A,10100,A
USGS,5325000,42805.96,CST,9.52,A,10100,A
USGS,5325000,42805.97,CST,9.51,A,10100,A
USGS,5325000,42805.98,CST,9.5,A,10100,A
USGS,5325000,42805.99,CST,9.5,A,10100,A
USGS,5325000,42806.00,CST,9.49,A,10100,A
USGS,5325000,42806.01,CST,9.48,A,10100,A
USGS,5325000,42806.02,CST,9.48,A,10100,A
USGS,5325000,42806.03,CST,9.46,A,10000,A
USGS,5325000,42806.04,CST,9.46,A,10000,A
USGS,5325000,42806.05,CST,9.45,A,10000,A
USGS,5325000,42806.06,CST,9.46,A,10000,A
USGS,5325000,42806.07,CST,9.45,A,10000,A
USGS,5325000,42806.13,CDT,9.43,A,9970,A
USGS,5325000,42806.14,CDT,9.44,A,9980,A
USGS,5325000,42806.15,CDT,9.42,A,9950,A
USGS,5325000,42806.16,CDT,9.42,A,9950,A
USGS,5325000,42806.17,CDT,9.41,A,9930,A
USGS,5325000,42806.18,CDT,9.4,A,9910,A
USGS,5325000,42806.19,CDT,9.4,A,9910,A
USGS,5325000,42806.20,CDT,9.39,A,9890,A
USGS,5325000,42806.21,CDT,9.39,A,9890,A
USGS,5325000,42806.22,CDT,9.37,A,9860,A
USGS,5325000,42806.23,CDT,9.36,A,9840,A
USGS,5325000,42806.24,CDT,9.35,A,9820,A
USGS,5325000,42806.25,CDT,9.35,A,9820,A
USGS,5325000,42806.26,CDT,9.35,A,9820,A
USGS,5325000,42806.27,CDT,9.33,A,9780,A
USGS,5325000,42806.28,CDT,9.33,A,9780,A
USGS,5325000,42806.29,CDT,9.32,A,9770,A
USGS,5325000,42806.30,CDT,9.31,A,9750,A
USGS,5325000,42806.31,CDT,9.3,A,9730,A
USGS,5325000,42806.32,CDT,9.29,A,9710,A
USGS,5325000,42806.33,CDT,9.29,A,9710,A
USGS,5325000,42806.34,CDT,9.28,A,9690,A
USGS,5325000,42806.35,CDT,9.27,A,9680,A
USGS,5325000,42806.36,CDT,9.25,A,9640,A
USGS,5325000,42806.38,CDT,9.26,A,9660,A
USGS,5325000,42806.39,CDT,9.24,A,9620,A
USGS,5325000,42806.40,CDT,9.24,A,9620,A
USGS,5325000,42806.41,CDT,9.23,A,9610,A
USGS,5325000,42806.42,CDT,9.22,A,9590,A
USGS,5325000,42806.43,CDT,9.2,A,9550,A
USGS,5325000,42806.44,CDT,9.18,A,9520,A
USGS,5325000,42806.45,CDT,9.18,A,9520,A
USGS,5325000,42806.46,CDT,9.17,A,9500,A
USGS,5325000,42806.47,CDT,9.16,A,9480,A
USGS,5325000,42806.48,CDT,9.15,A,9460,A
USGS,5325000,42806.49,CDT,9.15,A,9460,A
USGS,5325000,42806.50,CDT,9.15,A,9460,A
USGS,5325000,42806.51,CDT,9.14,A,9450,A
USGS,5325000,42806.52,CDT,9.14,A,9450,A
USGS,5325000,42806.53,CDT,9.13,A,9430,A
USGS,5325000,42806.54,CDT,9.12,A,9410,A
USGS,5325000,42806.55,CDT,9.12,A,9410,A
USGS,5325000,42806.56,CDT,9.11,A,9390,A
USGS,5325000,42806.57,CDT,9.11,A,9390,A
USGS,5325000,42806.58,CDT,9.11,A,9390,A
USGS,5325000,42806.59,CDT,9.11,A,9390,A
USGS,5325000,42806.60,CDT,9.11,A,9390,A
USGS,5325000,42806.61,CDT,9.11,A,9390,A
USGS,5325000,42806.63,CDT,9.11,A,9390,A
USGS,5325000,42806.64,CDT,9.11,A,9390,A
USGS,5325000,42806.65,CDT,9.11,A,9390,A
USGS,5325000,42806.66,CDT,9.11,A,9390,A
USGS,5325000,42806.67,CDT,9.11,A,9390,A
USGS,5325000,42806.68,CDT,9.11,A,9390,A
USGS,5325000,42806.69,CDT,9.1,A,9380,A
USGS,5325000,42806.70,CDT,9.11,A,9390,A
USGS,5325000,42806.71,CDT,9.11,A,9390,A
USGS,5325000,42806.72,CDT,9.11,A,9390,A
USGS,5325000,42806.73,CDT,9.1,A,9380,A
USGS,5325000,42806.74,CDT,9.11,A,9390,A
USGS,5325000,42806.75,CDT,9.11,A,9390,A
USGS,5325000,42806.76,CDT,9.09,A,9360,A
USGS,5325000,42806.77,CDT,9.09,A,9360,A
USGS,5325000,42806.78,CDT,9.08,A,9340,A
USGS,5325000,42806.79,CDT,9.09,A,9360,A
USGS,5325000,42806.80,CDT,9.07,A,9320,A
USGS,5325000,42806.81,CDT,9.07,A,9320,A
USGS,5325000,42806.82,CDT,9.06,A,9300,A
USGS,5325000,42806.83,CDT,9.06,A,9300,A
USGS,5325000,42806.84,CDT,9.06,A,9300,A
USGS,5325000,42806.85,CDT,9.05,A,9290,A
USGS,5325000,42806.86,CDT,9.05,A,9290,A
USGS,5325000,42806.88,CDT,9.05,A,9290,A
USGS,5325000,42806.89,CDT,9.04,A,9270,A
USGS,5325000,42806.90,CDT,9.03,A,9250,A
USGS,5325000,42806.91,CDT,9.03,A,9250,A
USGS,5325000,42806.92,CDT,9.03,A,9250,A
USGS,5325000,42806.93,CDT,9.02,A,9230,A
USGS,5325000,42806.94,CDT,9.03,A,9250,A
USGS,5325000,42806.95,CDT,9.01,A,9220,A
USGS,5325000,42806.96,CDT,9.01,A,9220,A
USGS,5325000,42806.97,CDT,9.01,A,9220,A
USGS,5325000,42806.98,CDT,9.02,A,9230,A
USGS,5325000,42806.99,CDT,9,A,9200,A
USGS,5325000,42807.00,CDT,9,A,9200,A
USGS,5325000,42807.01,CDT,8.99,A,9180,A
USGS,5325000,42807.02,CDT,8.98,A,9170,A
USGS,5325000,42807.03,CDT,8.99,A,9180,A
USGS,5325000,42807.04,CDT,8.98,A,9170,A
USGS,5325000,42807.05,CDT,8.96,A,9130,A
USGS,5325000,42807.06,CDT,8.97,A,9150,A
USGS,5325000,42807.07,CDT,8.95,A,9110,A
USGS,5325000,42807.08,CDT,8.95,A,9110,A
USGS,5325000,42807.09,CDT,8.93,A,9080,A
USGS,5325000,42807.10,CDT,8.94,A,9100,A
USGS,5325000,42807.11,CDT,8.93,A,9080,A
USGS,5325000,42807.14,CDT,8.91,A,9040,A
USGS,5325000,42807.15,CDT,8.91,A,9040,A
USGS,5325000,42807.16,CDT,8.89,A,9010,A
USGS,5325000,42807.17,CDT,8.88,A,8990,A
USGS,5325000,42807.18,CDT,8.88,A,8990,A
USGS,5325000,42807.19,CDT,8.87,A,8980,A
USGS,5325000,42807.20,CDT,8.86,A,8960,A
USGS,5325000,42807.21,CDT,8.84,A,8920,A
USGS,5325000,42807.22,CDT,8.84,A,8920,A
USGS,5325000,42807.23,CDT,8.83,A,8910,A
USGS,5325000,42807.24,CDT,8.8,A,8860,A
USGS,5325000,42807.25,CDT,8.8,A,8860,A
USGS,5325000,42807.27,CDT,8.78,A,8820,A
USGS,5325000,42807.28,CDT,8.76,A,8790,A
USGS,5325000,42807.29,CDT,8.75,A,8770,A
USGS,5325000,42807.30,CDT,8.73,A,8740,A
USGS,5325000,42807.31,CDT,8.72,A,8720,A
USGS,5325000,42807.32,CDT,8.7,A,8690,A
USGS,5325000,42807.33,CDT,8.69,A,8670,A
USGS,5325000,42807.34,CDT,8.67,A,8640,A
USGS,5325000,42807.35,CDT,8.66,A,8620,A
USGS,5325000,42807.36,CDT,8.65,A,8600,A
USGS,5325000,42807.38,CDT,8.63,A,8570,A
USGS,5325000,42807.39,CDT,8.62,A,8550,A
USGS,5325000,42807.40,CDT,8.61,A,8540,A
USGS,5325000,42807.41,CDT,8.6,A,8520,A
USGS,5325000,42807.42,CDT,8.59,A,8500,A
USGS,5325000,42807.43,CDT,8.58,A,8490,A
USGS,5325000,42807.44,CDT,8.56,A,8450,A
USGS,5325000,42807.45,CDT,8.57,A,8470,A
USGS,5325000,42807.46,CDT,8.55,A,8440,A
USGS,5325000,42807.47,CDT,8.55,A,8440,A
USGS,5325000,42807.48,CDT,8.54,A,8420,A
USGS,5325000,42807.49,CDT,8.55,A,8440,A
USGS,5325000,42807.50,CDT,8.54,A,8420,A
USGS,5325000,42807.51,CDT,8.54,A,8420,A
USGS,5325000,42807.52,CDT,8.54,A,8420,A
USGS,5325000,42807.53,CDT,8.53,A,8400,A
USGS,5325000,42807.54,CDT,8.53,A,8400,A
USGS,5325000,42807.55,CDT,8.5,A,8350,A
USGS,5325000,42807.56,CDT,8.53,A,8400,A
USGS,5325000,42807.57,CDT,8.52,A,8390,A
USGS,5325000,42807.58,CDT,8.52,A,8390,A
USGS,5325000,42807.59,CDT,8.52,A,8390,A
