agency_cd,site_no,datetime,tz_cd,discharge,approval_discharge,gage_height,approval_gage
USGS,5331000,42770.51,CST,17100,A,5.14,A
USGS,5331000,42770.52,CST,16700,A,5.15,A
USGS,5331000,42770.53,CST,17000,A,5.17,A
USGS,5331000,42770.54,CST,17100,A,5.15,A
USGS,5331000,42770.55,CST,16700,A,5.17,A
USGS,5331000,42770.56,CST,17100,A,5.16,A
USGS,5331000,42770.57,CST,17000,A,5.18,A
USGS,5331000,42770.58,CST,16900,A,5.16,A
USGS,5331000,42770.59,CST,17100,A,5.17,A
USGS,5331000,42770.60,CST,17000,A,5.17,A
USGS,5331000,42770.61,CST,17300,A,5.18,A
USGS,5331000,42770.63,CST,17200,A,5.2,A
USGS,5331000,42770.64,CST,16600,A,5.19,A
USGS,5331000,42770.65,CST,17300,A,5.19,A
USGS,5331000,42770.66,CST,17800,A,5.19,A
USGS,5331000,42770.67,CST,17500,A,5.21,A
USGS,5331000,42770.68,CST,17700,A,5.2,A
USGS,5331000,42770.69,CST,17900,A,5.2,A
USGS,5331000,42770.70,CST,17500,A,5.19,A
USGS,5331000,42770.71,CST,17600,A,5.19,A
USGS,5331000,42770.72,CST,17300,A,5.19,A
USGS,5331000,42770.73,CST,18000,A,5.19,A
USGS,5331000,42770.74,CST,18100,A,5.18,A
USGS,5331000,42770.75,CST,18000,A,5.19,A
USGS,5331000,42770.76,CST,18200,A,5.18,A
USGS,5331000,42770.77,CST,17500,A,5.18,A
USGS,5331000,42770.78,CST,18100,A,5.17,A
USGS,5331000,42770.79,CST,18000,A,5.17,A
USGS,5331000,42770.80,CST,17800,A,5.17,A
USGS,5331000,42770.81,CST,17800,A,5.17,A
USGS,5331000,42770.82,CST,17900,A,5.16,A
USGS,5331000,42770.83,CST,18000,A,5.16,A
USGS,5331000,42770.84,CST,17800,A,5.16,A
USGS,5331000,42770.85,CST,17700,A,5.16,A
USGS,5331000,42770.86,CST,17900,A,5.15,A
USGS,5331000,42770.88,CST,17600,A,5.15,A
USGS,5331000,42770.89,CST,18000,A,5.15,A
USGS,5331000,42770.90,CST,17700,A,5.14,A
USGS,5331000,42770.91,CST,17900,A,5.13,A
USGS,5331000,42770.92,CST,18300,A,5.13,A
USGS,5331000,42770.93,CST,17600,A,5.12,A
USGS,5331000,42770.94,CST,18000,A,5.13,A
USGS,5331000,42770.95,CST,17400,A,5.12,A
USGS,5331000,42770.96,CST,17400,A,5.11,A
USGS,5331000,42770.97,CST,17300,A,5.11,A
USGS,5331000,42770.98,CST,17800,A,5.1,A
USGS,5331000,42770.99,CST,17800,A,5.09,A
USGS,5331000,42771.00,CST,17700,A,5.09,A
USGS,5331000,42771.01,CST,17700,A,5.08,A
USGS,5331000,42771.02,CST,17500,A,5.06,A
USGS,5331000,42771.03,CST,17800,A,5.08,A
USGS,5331000,42771.04,CST,18000,A,5.06,A
USGS,5331000,42771.05,CST,17900,A,5.07,A
USGS,5331000,42771.06,CST,17700,A,5.06,A
USGS,5331000,42771.07,CST,18100,A,5.06,A
USGS,5331000,42771.08,CST,17900,A,5.04,A
USGS,5331000,42771.09,CST,17500,A,5.06,A
USGS,5331000,42771.10,CST,17800,A,5.05,A
USGS,5331000,42771.11,CST,18400,A,5.05,A
USGS,5331000,42771.13,CST,18100,A,5.04,A
USGS,5331000,42771.14,CST,18300,A,5.04,A
USGS,5331000,42771.15,CST,18200,A,5.03,A
USGS,5331000,42771.16,CST,18400,A,5.02,A
USGS,5331000,42771.17,CST,18600,A,5.02,A
USGS,5331000,42771.18,CST,18400,A,5.02,A
USGS,5331000,42771.19,CST,18400,A,5.02,A
USGS,5331000,42771.20,CST,18200,A,5,A
USGS,5331000,42771.21,CST,18500,A,5,A
USGS,5331000,42771.22,CST,18300,A,5,A
USGS,5331000,42771.23,CST,17800,A,5,A
USGS,5331000,42771.24,CST,17800,A,5,A
USGS,5331000,42771.25,CST,18000,A,5,A
USGS,5331000,42771.26,CST,17700,A,4.99,A
USGS,5331000,42771.27,CST,17800,A,4.99,A
USGS,5331000,42771.28,CST,18000,A,4.99,A
USGS,5331000,42771.29,CST,18500,A,4.99,A
USGS,5331000,42771.30,CST,18200,A,4.98,A
USGS,5331000,42771.31,CST,18600,A,4.99,A
USGS,5331000,42771.32,CST,18200,A,4.98,A
USGS,5331000,42771.33,CST,18700,A,4.98,A
USGS,5331000,42771.34,CST,18400,A,4.98,A
USGS,5331000,42771.35,CST,18600,A,4.97,A
USGS,5331000,42771.36,CST,18200,A,4.97,A
USGS,5331000,42771.38,CST,18200,A,4.97,A
USGS,5331000,42771.39,CST,18100,A,4.96,A
USGS,5331000,42771.40,CST,18000,A,4.95,A
USGS,5331000,42771.41,CST,17600,A,4.94,A
USGS,5331000,42771.42,CST,17500,A,4.95,A
USGS,5331000,42771.43,CST,17900,A,4.94,A
USGS,5331000,42771.44,CST,18000,A,4.93,A
USGS,5331000,42771.45,CST,17200,A,4.93,A
USGS,5331000,42771.46,CST,17900,A,4.92,A
USGS,5331000,42771.47,CST,16900,A,4.93,A
USGS,5331000,42771.48,CST,17400,A,4.91,A
USGS,5331000,42771.49,CST,16600,A,4.93,A
USGS,5331000,42771.50,CST,17700,A,4.91,A
USGS,5331000,42771.51,CST,17100,A,4.9,A
USGS,5331000,42771.52,CST,17300,A,4.89,A
USGS,5331000,42771.53,CST,17200,A,4.89,A
USGS,5331000,42771.54,CST,17100,A,4.89,A
USGS,5331000,42771.55,CST,17300,A,4.88,A
USGS,5331000,42771.56,CST,17600,A,4.89,A
USGS,5331000,42771.57,CST,16700,A,4.88,A
USGS,5331000,42771.58,CST,17000,A,4.87,A
USGS,5331000,42771.59,CST,17000,A,4.88,A
USGS,5331000,42771.60,CST,17300,A,4.87,A
USGS,5331000,42771.61,CST,17400,A,4.86,A
USGS,5331000,42771.63,CST,17200,A,4.86,A
USGS,5331000,42771.64,CST,17200,A,4.85,A
USGS,5331000,42771.65,CST,16400,A,4.83,A
USGS,5331000,42771.66,CST,17100,A,4.84,A
USGS,5331000,42771.67,CST,17100,A,4.83,A
USGS,5331000,42771.68,CST,17000,A,4.83,A
USGS,5331000,42771.69,CST,17300,A,4.82,A
USGS,5331000,42771.70,CST,16600,A,4.82,A
USGS,5331000,42771.71,CST,16600,A,4.81,A
USGS,5331000,42771.72,CST,17300,A,4.8,A
USGS,5331000,42771.73,CST,17000,A,4.79,A
USGS,5331000,42771.74,CST,16700,A,4.79,A
USGS,5331000,42771.75,CST,16700,A,4.78,A
USGS,5331000,42771.76,CST,16800,A,4.78,A
USGS,5331000,42771.77,CST,16500,A,4.77,A
USGS,5331000,42771.78,CST,16900,A,4.76,A
USGS,5331000,42771.79,CST,17300,A,4.76,A
USGS,5331000,42771.80,CST,16800,A,4.75,A
USGS,5331000,42771.81,CST,17300,A,4.75,A
USGS,5331000,42771.82,CST,16800,A,4.74,A
USGS,5331000,42771.83,CST,17000,A,4.74,A
USGS,5331000,42771.84,CST,16600,A,4.73,A
USGS,5331000,42771.85,CST,17200,A,4.73,A
USGS,5331000,42771.86,CST,16700,A,4.71,A
USGS,5331000,42771.88,CST,16600,A,4.71,A
USGS,5331000,42771.89,CST,16600,A,4.71,A
USGS,5331000,42771.90,CST,16700,A,4.69,A
USGS,5331000,42771.91,CST,16600,A,4.69,A
USGS,5331000,42771.92,CST,16800,A,4.69,A
USGS,5331000,42771.93,CST,16400,A,4.69,A
USGS,5331000,42771.94,CST,16300,A,4.68,A
USGS,5331000,42771.95,CST,16000,A,4.67,A
USGS,5331000,42771.96,CST,15800,A,4.67,A
USGS,5331000,42771.97,CST,16700,A,4.67,A
USGS,5331000,42771.98,CST,16700,A,4.67,A
USGS,5331000,42771.99,CST,16500,A,4.65,A
USGS,5331000,42772.00,CST,16900,A,4.66,A
USGS,5331000,42772.01,CST,16900,A,4.65,A
USGS,5331000,42772.02,CST,17100,A,4.65,A
USGS,5331000,42772.03,CST,17100,A,4.64,A
USGS,5331000,42772.04,CST,16400,A,4.65,A
USGS,5331000,42772.05,CST,16700,A,4.64,A
USGS,5331000,42772.06,CST,16900,A,4.64,A
USGS,5331000,42772.07,CST,16900,A,4.64,A
USGS,5331000,42772.08,CST,16700,A,4.64,A
USGS,5331000,42772.09,CST,17100,A,4.63,A
USGS,5331000,42772.10,CST,17200,A,4.63,A
USGS,5331000,42772.11,CST,17500,A,4.63,A
USGS,5331000,42772.13,CST,17600,A,4.62,A
USGS,5331000,42772.14,CST,17600,A,4.62,A
USGS,5331000,42772.15,CST,17600,A,4.62,A
USGS,5331000,42772.16,CST,17600,A,4.62,A
USGS,5331000,42772.17,CST,17500,A,4.62,A
USGS,5331000,42772.18,CST,17300,A,4.6,A
USGS,5331000,42772.19,CST,17300,A,4.6,A
USGS,5331000,42772.20,CST,17400,A,4.6,A
USGS,5331000,42772.21,CST,17200,A,4.6,A
USGS,5331000,42772.22,CST,16300,A,4.6,A
USGS,5331000,42772.23,CST,16800,A,4.59,A
USGS,5331000,42772.24,CST,16700,A,4.58,A
USGS,5331000,42772.25,CST,17000,A,4.57,A
USGS,5331000,42772.26,CST,16300,A,4.58,A
USGS,5331000,42772.27,CST,16900,A,4.57,A
USGS,5331000,42772.28,CST,16900,A,4.56,A
USGS,5331000,42772.29,CST,16900,A,4.56,A
USGS,5331000,42772.30,CST,17000,A,4.55,A
USGS,5331000,42772.31,CST,16800,A,4.55,A
USGS,5331000,42772.32,CST,16400,A,4.55,A
USGS,5331000,42772.33,CST,16900,A,4.55,A
USGS,5331000,42772.34,CST,17100,A,4.54,A
USGS,5331000,42772.35,CST,16700,A,4.54,A
USGS,5331000,42772.36,CST,17400,A,4.53,A
USGS,5331000,42772.38,CST,16900,A,4.52,A
USGS,5331000,42772.39,CST,17100,A,4.51,A
USGS,5331000,42772.40,CST,17000,A,4.52,A
USGS,5331000,42772.41,CST,16700,A,4.51,A
USGS,5331000,42772.42,CST,16200,A,4.5,A
USGS,5331000,42772.43,CST,16500,A,4.5,A
USGS,5331000,42772.44,CST,16700,A,4.5,A
USGS,5331000,42772.45,CST,16600,A,4.49,A
USGS,5331000,42772.46,CST,17000,A,4.48,A
USGS,5331000,42772.47,CST,16900,A,4.49,A
USGS,5331000,42772.48,CST,17000,A,4.48,A
USGS,5331000,42772.49,CST,17100,A,4.48,A
USGS,5331000,42772.50,CST,16600,A,4.47,A
USGS,5331000,42772.51,CST,16300,A,4.46,A
USGS,5331000,42772.52,CST,16300,A,4.46,A
USGS,5331000,42772.53,CST,16400,A,4.45,A
USGS,5331000,42772.54,CST,16500,A,4.45,A
USGS,5331000,42772.55,CST,16000,A,4.44,A
USGS,5331000,42772.56,CST,16300,A,4.44,A
USGS,5331000,42772.57,CST,15900,A,4.43,A
USGS,5331000,42772.58,CST,16700,A,4.44,A
USGS,5331000,42772.59,CST,16500,A,4.43,A
USGS,5331000,42772.60,CST,16300,A,4.42,A
USGS,5331000,42772.61,CST,16300,A,4.42,A
USGS,5331000,42772.63,CST,15800,A,4.41,A
USGS,5331000,42772.64,CST,15900,A,4.41,A
USGS,5331000,42772.65,CST,16200,A,4.4,A
USGS,5331000,42772.66,CST,16100,A,4.41,A
USGS,5331000,42772.67,CST,16600,A,4.41,A
USGS,5331000,42772.68,CST,16400,A,4.4,A
USGS,5331000,42772.69,CST,16400,A,4.4,A
USGS,5331000,42772.70,CST,16200,A,4.39,A
USGS,5331000,42772.71,CST,16500,A,4.39,A
USGS,5331000,42772.72,CST,16800,A,4.38,A
USGS,5331000,42772.73,CST,15700,A,4.38,A
USGS,5331000,42772.74,CST,16500,A,4.38,A
USGS,5331000,42772.75,CST,16500,A,4.38,A
USGS,5331000,42772.76,CST,15600,A,4.38,A
USGS,5331000,42772.77,CST,16200,A,4.37,A
USGS,5331000,42772.78,CST,16100,A,4.38,A
USGS,5331000,42772.79,CST,16300,A,4.37,A
USGS,5331000,42772.80,CST,15800,A,4.37,A
USGS,5331000,42772.81,CST,16700,A,4.36,A
USGS,5331000,42772.82,CST,16300,A,4.36,A
USGS,5331000,42772.83,CST,16500,A,4.36,A
USGS,5331000,42772.84,CST,16200,A,4.35,A
USGS,5331000,42772.85,CST,16000,A,4.36,A
USGS,5331000,42772.86,CST,16200,A,4.35,A
USGS,5331000,42772.88,CST,15600,A,4.35,A
USGS,5331000,42772.89,CST,15700,A,4.34,A
USGS,5331000,42772.90,CST,16200,A,4.34,A
USGS,5331000,42772.91,CST,15800,A,4.34,A
USGS,5331000,42772.92,CST,16200,A,4.34,A
USGS,5331000,42772.97,CST,15700,A,4.34,A
USGS,5331000,42772.98,CST,16100,A,4.34,A
USGS,5331000,42772.99,CST,15700,A,4.33,A
USGS,5331000,42773.00,CST,15200,A,4.34,A
USGS,5331000,42773.01,CST,15500,A,4.33,A
USGS,5331000,42773.02,CST,16100,A,4.34,A
USGS,5331000,42773.03,CST,16000,A,4.34,A
USGS,5331000,42773.04,CST,16100,A,4.35,A
USGS,5331000,42773.05,CST,16000,A,4.36,A
USGS,5331000,42773.06,CST,16400,A,4.36,A
USGS,5331000,42773.07,CST,15400,A,4.37,A
USGS,5331000,42773.08,CST,16100,A,4.36,A
USGS,5331000,42773.09,CST,15900,A,4.36,A
USGS,5331000,42773.10,CST,16300,A,4.36,A
USGS,5331000,42773.11,CST,16000,A,4.35,A
USGS,5331000,42773.13,CST,15800,A,4.37,A
USGS,5331000,42773.14,CST,15700,A,4.36,A
USGS,5331000,42773.15,CST,16100,A,4.36,A
USGS,5331000,42773.16,CST,16500,A,4.36,A
USGS,5331000,42773.17,CST,15900,A,4.36,A
USGS,5331000,42773.18,CST,15700,A,4.36,A
USGS,5331000,42773.19,CST,16100,A,4.37,A
USGS,5331000,42773.20,CST,16500,A,4.37,A
USGS,5331000,42773.21,CST,16000,A,4.37,A
USGS,5331000,42773.22,CST,15800,A,4.36,A
USGS,5331000,42773.23,CST,15800,A,4.37,A
USGS,5331000,42773.24,CST,16100,A,4.36,A
USGS,5331000,42773.25,CST,15700,A,4.36,A
USGS,5331000,42773.26,CST,15800,A,4.37,A
USGS,5331000,42773.27,CST,16200,A,4.35,A
USGS,5331000,42773.28,CST,16000,A,4.36,A
USGS,5331000,42773.29,CST,15800,A,4.36,A
USGS,5331000,42773.30,CST,16000,A,4.35,A
USGS,5331000,42773.31,CST,16100,A,4.35,A
USGS,5331000,42773.32,CST,15500,A,4.35,A
USGS,5331000,42773.33,CST,16100,A,4.35,A
USGS,5331000,42773.34,CST,16000,A,4.35,A
USGS,5331000,42773.35,CST,15500,A,4.35,A
USGS,5331000,42773.36,CST,15900,A,4.34,A
USGS,5331000,42773.38,CST,15800,A,4.35,A
USGS,5331000,42773.39,CST,15700,A,4.34,A
USGS,5331000,42773.40,CST,16100,A,4.33,A
USGS,5331000,42773.41,CST,15700,A,4.34,A
USGS,5331000,42773.42,CST,16100,A,4.34,A
USGS,5331000,42773.43,CST,16200,A,4.33,A
USGS,5331000,42773.44,CST,15000,A,4.33,A
USGS,5331000,42773.45,CST,15700,A,4.33,A
USGS,5331000,42773.46,CST,15400,A,4.33,A
USGS,5331000,42773.47,CST,15600,A,4.32,A
USGS,5331000,42773.48,CST,15500,A,4.31,A
USGS,5331000,42773.49,CST,15800,A,4.31,A
USGS,5331000,42773.50,CST,15300,A,4.31,A
USGS,5331000,42773.51,CST,15600,A,4.31,A
USGS,5331000,42773.52,CST,15900,A,4.32,A
USGS,5331000,42773.53,CST,15900,A,4.31,A
USGS,5331000,42773.54,CST,15700,A,4.31,A
USGS,5331000,42773.55,CST,15300,A,4.3,A
USGS,5331000,42773.56,CST,16100,A,4.3,A
USGS,5331000,42773.57,CST,15800,A,4.3,A
USGS,5331000,42773.58,CST,16100,A,4.3,A
USGS,5331000,42773.59,CST,15900,A,4.3,A
USGS,5331000,42773.60,CST,15500,A,4.29,A
USGS,5331000,42773.61,CST,15500,A,4.29,A
USGS,5331000,42773.63,CST,15800,A,4.29,A
USGS,5331000,42773.64,CST,15700,A,4.28,A
USGS,5331000,42773.65,CST,15700,A,4.28,A
USGS,5331000,42773.66,CST,15800,A,4.29,A
USGS,5331000,42773.67,CST,15200,A,4.27,A
USGS,5331000,42773.68,CST,15400,A,4.27,A
USGS,5331000,42773.69,CST,15600,A,4.26,A
USGS,5331000,42773.70,CST,15200,A,4.27,A
USGS,5331000,42773.71,CST,15900,A,4.27,A
USGS,5331000,42773.72,CST,15200,A,4.27,A
USGS,5331000,42773.73,CST,15300,A,4.26,A
USGS,5331000,42773.74,CST,15700,A,4.26,A
USGS,5331000,42773.75,CST,15700,A,4.27,A
USGS,5331000,42773.76,CST,15200,A,4.25,A
USGS,5331000,42773.77,CST,15100,A,4.26,A
USGS,5331000,42773.78,CST,15800,A,4.26,A
USGS,5331000,42773.79,CST,15500,A,4.25,A
USGS,5331000,42773.80,CST,15300,A,4.25,A
USGS,5331000,42773.81,CST,15200,A,4.25,A
USGS,5331000,42773.82,CST,14900,A,4.24,A
USGS,5331000,42773.83,CST,15100,A,4.24,A
USGS,5331000,42773.84,CST,15200,A,4.23,A
USGS,5331000,42773.85,CST,15400,A,4.24,A
USGS,5331000,42773.86,CST,15500,A,4.25,A
USGS,5331000,42773.88,CST,14900,A,4.25,A
USGS,5331000,42773.89,CST,14700,A,4.24,A
USGS,5331000,42773.90,CST,15400,A,4.24,A
USGS,5331000,42773.91,CST,15300,A,4.24,A
USGS,5331000,42773.92,CST,14400,A,4.22,A
USGS,5331000,42773.93,CST,15000,A,4.22,A
USGS,5331000,42773.94,CST,14200,A,4.22,A
USGS,5331000,42773.95,CST,15200,A,4.22,A
USGS,5331000,42773.96,CST,14300,A,4.22,A
USGS,5331000,42773.97,CST,15500,A,4.22,A
USGS,5331000,42773.98,CST,14500,A,4.21,A
USGS,5331000,42773.99,CST,14900,A,4.2,A
USGS,5331000,42774.00,CST,14700,A,4.2,A
USGS,5331000,42774.01,CST,15100,A,4.19,A
USGS,5331000,42774.02,CST,15100,A,4.2,A
USGS,5331000,42774.03,CST,15200,A,4.2,A
USGS,5331000,42774.04,CST,14200,A,4.18,A
USGS,5331000,42774.05,CST,15600,A,4.19,A
USGS,5331000,42774.06,CST,15500,A,4.18,A
USGS,5331000,42774.07,CST,15200,A,4.19,A
USGS,5331000,42774.08,CST,14800,A,4.18,A
USGS,5331000,42774.09,CST,15200,A,4.18,A
USGS,5331000,42774.10,CST,15400,A,4.17,A
USGS,5331000,42774.11,CST,15100,A,4.17,A
USGS,5331000,42774.13,CST,14800,A,4.17,A
USGS,5331000,42774.14,CST,14900,A,4.16,A
USGS,5331000,42774.15,CST,15100,A,4.17,A
USGS,5331000,42774.16,CST,15700,A,4.16,A
USGS,5331000,42774.17,CST,15700,A,4.16,A
USGS,5331000,42774.18,CST,15400,A,4.16,A
USGS,5331000,42774.19,CST,14800,A,4.17,A
USGS,5331000,42774.20,CST,15100,A,4.16,A
USGS,5331000,42774.21,CST,15200,A,4.17,A
USGS,5331000,42774.22,CST,15200,A,4.17,A
USGS,5331000,42774.23,CST,15600,A,4.17,A
USGS,5331000,42774.24,CST,15100,A,4.15,A
USGS,5331000,42774.25,CST,15900,A,4.13,A
USGS,5331000,42774.26,CST,15500,A,4.13,A
USGS,5331000,42774.27,CST,15000,A,4.13,A
USGS,5331000,42774.28,CST,15300,A,4.14,A
USGS,5331000,42774.29,CST,14800,A,4.13,A
USGS,5331000,42774.30,CST,15500,A,4.13,A
USGS,5331000,42774.31,CST,15300,A,4.13,A
USGS,5331000,42774.32,CST,15200,A,4.12,A
USGS,5331000,42774.33,CST,15100,A,4.12,A
USGS,5331000,42774.34,CST,15500,A,4.12,A
USGS,5331000,42774.35,CST,15500,A,4.11,A
USGS,5331000,42774.36,CST,15400,A,4.1,A
USGS,5331000,42774.38,CST,15400,A,4.1,A
USGS,5331000,42774.39,CST,15100,A,4.1,A
USGS,5331000,42774.40,CST,14500,A,4.1,A
USGS,5331000,42774.41,CST,14500,A,4.09,A
USGS,5331000,42774.42,CST,14500,A,4.1,A
USGS,5331000,42774.43,CST,14500,A,4.1,A
USGS,5331000,42774.44,CST,14900,A,4.09,A
USGS,5331000,42774.45,CST,14400,A,4.07,A
USGS,5331000,42774.46,CST,14200,A,4.09,A
USGS,5331000,42774.47,CST,14200,A,4.09,A
USGS,5331000,42774.48,CST,14700,A,4.08,A
USGS,5331000,42774.49,CST,14100,A,4.09,A
USGS,5331000,42774.50,CST,13900,A,4.1,A
USGS,5331000,42774.51,CST,14500,A,4.09,A
USGS,5331000,42774.52,CST,13800,A,4.1,A
USGS,5331000,42774.53,CST,14500,A,4.1,A
USGS,5331000,42774.54,CST,14500,A,4.1,A
USGS,5331000,42774.55,CST,14700,A,4.11,A
USGS,5331000,42774.56,CST,14100,A,4.11,A
USGS,5331000,42774.57,CST,14300,A,4.12,A
USGS,5331000,42774.58,CST,14100,A,4.12,A
USGS,5331000,42774.59,CST,14400,A,4.13,A
USGS,5331000,42774.60,CST,14800,A,4.13,A
USGS,5331000,42774.61,CST,14500,A,4.13,A
USGS,5331000,42774.63,CST,15000,A,4.13,A
USGS,5331000,42774.64,CST,14600,A,4.14,A
USGS,5331000,42774.65,CST,14800,A,4.14,A
USGS,5331000,42774.66,CST,14800,A,4.15,A
USGS,5331000,42774.67,CST,14300,A,4.15,A
USGS,5331000,42774.68,CST,15100,A,4.16,A
USGS,5331000,42774.69,CST,14500,A,4.16,A
USGS,5331000,42774.70,CST,14400,A,4.16,A
USGS,5331000,42774.71,CST,14900,A,4.16,A
USGS,5331000,42774.72,CST,15200,A,4.17,A
USGS,5331000,42774.73,CST,14600,A,4.18,A
USGS,5331000,42774.74,CST,15200,A,4.17,A
USGS,5331000,42774.75,CST,15400,A,4.17,A
USGS,5331000,42774.76,CST,15200,A,4.19,A
USGS,5331000,42774.77,CST,15200,A,4.18,A
USGS,5331000,42774.78,CST,14400,A,4.19,A
USGS,5331000,42774.79,CST,15400,A,4.18,A
USGS,5331000,42774.80,CST,15000,A,4.2,A
USGS,5331000,42774.81,CST,15200,A,4.19,A
USGS,5331000,42774.82,CST,15000,A,4.19,A
USGS,5331000,42774.83,CST,15000,A,4.19,A
USGS,5331000,42774.84,CST,14800,A,4.19,A
USGS,5331000,42774.85,CST,15000,A,4.21,A
USGS,5331000,42774.86,CST,15400,A,4.19,A
USGS,5331000,42774.88,CST,15500,A,4.21,A
USGS,5331000,42774.89,CST,14900,A,4.21,A
USGS,5331000,42774.90,CST,15200,A,4.2,A
USGS,5331000,42774.91,CST,15200,A,4.2,A
USGS,5331000,42774.92,CST,15000,A,4.21,A
USGS,5331000,42774.93,CST,15200,A,4.22,A
USGS,5331000,42774.94,CST,14500,A,4.2,A
USGS,5331000,42774.95,CST,15100,A,4.2,A
USGS,5331000,42774.96,CST,15600,A,4.2,A
USGS,5331000,42774.97,CST,15200,A,4.21,A
USGS,5331000,42774.98,CST,15700,A,4.2,A
USGS,5331000,42774.99,CST,15700,A,4.2,A
USGS,5331000,42775.00,CST,15300,A,4.21,A
USGS,5331000,42775.01,CST,16300,A,4.2,A
USGS,5331000,42775.02,CST,14900,A,4.2,A
USGS,5331000,42775.03,CST,15500,A,4.2,A
USGS,5331000,42775.04,CST,16200,A,4.19,A
USGS,5331000,42775.05,CST,15500,A,4.19,A
USGS,5331000,42775.06,CST,16200,A,4.21,A
USGS,5331000,42775.07,CST,15700,A,4.19,A
USGS,5331000,42775.08,CST,15700,A,4.2,A
USGS,5331000,42775.09,CST,15700,A,4.18,A
USGS,5331000,42775.10,CST,15800,A,4.2,A
USGS,5331000,42775.11,CST,15500,A,4.2,A
USGS,5331000,42775.13,CST,15300,A,4.21,A
USGS,5331000,42775.14,CST,14500,A,4.21,A
USGS,5331000,42775.15,CST,14700,A,4.22,A
USGS,5331000,42775.16,CST,15200,A,4.23,A
USGS,5331000,42775.17,CST,16000,A,4.22,A
USGS,5331000,42775.18,CST,16000,A,4.23,A
USGS,5331000,42775.19,CST,14400,A,4.24,A
USGS,5331000,42775.20,CST,14900,A,4.24,A
USGS,5331000,42775.21,CST,15300,A,4.24,A
USGS,5331000,42775.22,CST,15700,A,4.24,A
USGS,5331000,42775.23,CST,15600,A,4.25,A
USGS,5331000,42775.24,CST,15600,A,4.26,A
USGS,5331000,42775.25,CST,16200,A,4.25,A
USGS,5331000,42775.26,CST,15700,A,4.25,A
USGS,5331000,42775.27,CST,15500,A,4.26,A
USGS,5331000,42775.28,CST,15600,A,4.26,A
USGS,5331000,42775.29,CST,16000,A,4.26,A
USGS,5331000,42775.30,CST,15300,A,4.27,A
USGS,5331000,42775.31,CST,15400,A,4.27,A
USGS,5331000,42775.32,CST,15700,A,4.28,A
USGS,5331000,42775.33,CST,16100,A,4.27,A
USGS,5331000,42775.34,CST,16100,A:e,4.25,A
USGS,5331000,42775.35,CST,,,4.25,A
USGS,5331000,42775.36,CST,,,4.24,A
USGS,5331000,42775.38,CST,,,4.23,A
USGS,5331000,42775.39,CST,,,4.24,A
USGS,5331000,42775.40,CST,,,4.22,A
USGS,5331000,42775.41,CST,,,4.24,A
USGS,5331000,42775.42,CST,,,4.24,A
USGS,5331000,42775.43,CST,,,4.25,A
USGS,5331000,42775.44,CST,,,4.24,A
USGS,5331000,42775.45,CST,,,4.25,A
USGS,5331000,42775.46,CST,,,4.25,A
USGS,5331000,42775.47,CST,,,4.26,A
USGS,5331000,42775.48,CST,,,4.26,A
USGS,5331000,42775.49,CST,,,4.26,A
USGS,5331000,42775.50,CST,,,4.27,A
USGS,5331000,42775.51,CST,16600,A:e,4.28,A
USGS,5331000,42775.52,CST,,,4.27,A
USGS,5331000,42775.53,CST,,,4.29,A
USGS,5331000,42775.54,CST,,,4.29,A
USGS,5331000,42775.55,CST,,,4.3,A
USGS,5331000,42775.56,CST,,,4.29,A
USGS,5331000,42775.57,CST,,,4.31,A
USGS,5331000,42775.58,CST,,,4.32,A
USGS,5331000,42775.59,CST,,,4.3,A
USGS,5331000,42775.60,CST,,,4.34,A
USGS,5331000,42775.61,CST,,,4.3,A
USGS,5331000,42775.63,CST,,,4.31,A
USGS,5331000,42775.64,CST,,,4.31,A
USGS,5331000,42775.65,CST,,,4.32,A
USGS,5331000,42775.66,CST,,,4.34,A
USGS,5331000,42775.67,CST,,,4.35,A
USGS,5331000,42775.68,CST,17300,A:e,4.36,A
USGS,5331000,42775.69,CST,,,4.37,A
USGS,5331000,42775.70,CST,,,4.38,A
USGS,5331000,42775.71,CST,,,4.38,A
USGS,5331000,42775.72,CST,,,4.39,A
USGS,5331000,42775.73,CST,,,4.4,A
USGS,5331000,42775.74,CST,,,4.4,A
USGS,5331000,42775.75,CST,,,4.4,A
USGS,5331000,42775.76,CST,,,4.41,A
USGS,5331000,42775.77,CST,,,4.4,A
USGS,5331000,42775.78,CST,,,4.41,A
USGS,5331000,42775.79,CST,,,4.42,A
USGS,5331000,42775.80,CST,,,4.41,A
USGS,5331000,42775.81,CST,,,4.42,A
USGS,5331000,42775.82,CST,,,4.41,A
USGS,5331000,42775.83,CST,,,4.42,A
USGS,5331000,42775.84,CST,18100,A:e,4.43,A
USGS,5331000,42775.85,CST,18200,A,4.43,A
USGS,5331000,42775.86,CST,17900,A,4.45,A
USGS,5331000,42775.88,CST,18200,A,4.44,A
USGS,5331000,42775.89,CST,18200,A,4.44,A
USGS,5331000,42775.90,CST,18200,A,4.45,A
USGS,5331000,42775.91,CST,18100,A,4.43,A
USGS,5331000,42775.92,CST,17900,A,4.43,A
USGS,5331000,42775.93,CST,18000,A,4.43,A
USGS,5331000,42775.94,CST,18100,A,4.43,A
USGS,5331000,42775.95,CST,18100,A,4.41,A
USGS,5331000,42775.96,CST,18000,A,4.42,A
USGS,5331000,42775.97,CST,17900,A,4.42,A
USGS,5331000,42775.98,CST,17900,A,4.41,A
